"ID","family","joint","model","interval","state","certainty"
"elk-115","gamma",FALSE,"H3",92,3,0.983220090502694
"elk-115","gamma",FALSE,"H3",93,3,0.973305946526127
"elk-115","gamma",FALSE,"H3",94,3,0.974017145126159
"elk-115","gamma",FALSE,"H3",95,3,0.976187233229122
"elk-115","gamma",FALSE,"H3",96,3,0.990248753034937
"elk-115","gamma",FALSE,"H3",97,3,0.98411589343364
"elk-115","gamma",FALSE,"H3",98,3,0.986237342253207
"elk-115","gamma",FALSE,"H3",99,3,0.999338657881256
"elk-115","gamma",FALSE,"H3",100,3,0.999436268170728
"elk-115","gamma",FALSE,"H3",101,3,1
"elk-115","gamma",FALSE,"H3",102,3,0.998058716037061
"elk-115","gamma",FALSE,"H3",103,3,0.998263566682991
"elk-115","gamma",FALSE,"H3",104,3,0.99607118229703
"elk-115","gamma",FALSE,"H3",105,3,0.995028634319824
"elk-115","gamma",FALSE,"H3",106,3,0.99440020839944
"elk-115","gamma",FALSE,"H3",107,3,0.921795846350151
"elk-115","gamma",FALSE,"H3",108,3,0.89713329392267
"elk-115","gamma",FALSE,"H3",109,3,0.888207769588008
"elk-115","gamma",FALSE,"H3",110,3,0.894132529754789
"elk-115","gamma",FALSE,"H3",111,3,0.903339557744801
"elk-115","gamma",FALSE,"H3",112,3,0.928198665218297
"elk-115","gamma",FALSE,"H3",113,3,0.957900750086515
"elk-115","gamma",FALSE,"H3",114,3,0.999841354806465
"elk-115","gamma",FALSE,"H3",115,3,0.999716865744241
"elk-115","gamma",FALSE,"H3",116,3,0.999993811236373
"elk-115","gamma",FALSE,"H3",117,3,0.999999999867953
"elk-115","gamma",FALSE,"H3",118,3,0.992047170157423
"elk-115","gamma",FALSE,"H3",119,3,0.990240565023867
"elk-115","gamma",FALSE,"H3",120,3,0.995633622863457
"elk-115","gamma",FALSE,"H3",121,3,0.998272174429308
"elk-115","gamma",FALSE,"H3",122,3,0.991494642396899
"elk-115","gamma",FALSE,"H3",123,3,0.989694248618034
"elk-115","gamma",FALSE,"H3",124,3,0.992454289608475
"elk-115","gamma",FALSE,"H3",125,3,0.991724247406605
"elk-115","gamma",FALSE,"H3",126,3,0.996074102060296
"elk-115","gamma",FALSE,"H3",127,3,0.999999987091917
"elk-115","gamma",FALSE,"H3",128,3,0.999999196816377
"elk-115","gamma",FALSE,"H3",129,3,0.999999998079249
"elk-115","gamma",FALSE,"H3",130,3,0.999995429639006
"elk-115","gamma",FALSE,"H3",131,3,0.999992898921255
"elk-115","gamma",FALSE,"H3",132,3,0.999994555304754
"elk-115","gamma",FALSE,"H3",133,3,0.999999969121017
"elk-115","gamma",FALSE,"H3",134,3,0.953555324689871
"elk-115","gamma",FALSE,"H3",135,3,0.93411321349721
"elk-115","gamma",FALSE,"H3",136,3,0.929530783751081
"elk-115","gamma",FALSE,"H3",137,3,0.939403460240287
"elk-115","gamma",FALSE,"H3",138,3,0.932359357919979
"elk-115","gamma",FALSE,"H3",139,2,0.500608987864174
"elk-115","gamma",FALSE,"H3",140,2,0.677565297174287
"elk-115","gamma",FALSE,"H3",141,2,0.739330342966434
"elk-115","gamma",FALSE,"H3",142,2,0.76485090131674
"elk-115","gamma",FALSE,"H3",143,2,0.778280202808236
"elk-115","gamma",FALSE,"H3",144,2,0.780405637245763
"elk-115","gamma",FALSE,"H3",145,2,0.779052265512653
"elk-115","gamma",FALSE,"H3",146,2,0.906569524257724
"elk-115","gamma",FALSE,"H3",147,2,0.960160126095367
"elk-115","gamma",FALSE,"H3",148,2,0.979068293821254
"elk-115","gamma",FALSE,"H3",149,2,0.989189050509948
"elk-115","gamma",FALSE,"H3",150,2,0.992312427741551
"elk-115","gamma",FALSE,"H3",151,2,0.993556036065643
"elk-115","gamma",FALSE,"H3",152,2,0.992712262010156
"elk-115","gamma",FALSE,"H3",153,2,0.993773985493907
"elk-115","gamma",FALSE,"H3",154,2,0.997004999312569
"elk-115","gamma",FALSE,"H3",155,2,0.998273980790464
"elk-115","gamma",FALSE,"H3",156,2,0.998486805115326
"elk-115","gamma",FALSE,"H3",157,2,0.997905937188177
"elk-115","gamma",FALSE,"H3",158,2,0.997660897809578
"elk-115","gamma",FALSE,"H3",159,2,0.995998925507151
"elk-115","gamma",FALSE,"H3",160,2,0.994360183449377
"elk-115","gamma",FALSE,"H3",161,2,0.99690089618061
"elk-115","gamma",FALSE,"H3",162,2,0.998042697449142
"elk-115","gamma",FALSE,"H3",163,2,0.998159134482757
"elk-115","gamma",FALSE,"H3",164,2,0.998863114744939
"elk-115","gamma",FALSE,"H3",165,2,0.999032765548933
"elk-115","gamma",FALSE,"H3",166,2,0.998936807052839
"elk-115","gamma",FALSE,"H3",167,2,0.998438860146182
"elk-115","gamma",FALSE,"H3",168,2,0.997702822051035
"elk-115","gamma",FALSE,"H3",169,2,0.998068586647181
"elk-115","gamma",FALSE,"H3",170,2,0.99823613135483
"elk-115","gamma",FALSE,"H3",171,2,0.998058344069932
"elk-115","gamma",FALSE,"H3",172,2,0.997245473858963
"elk-115","gamma",FALSE,"H3",173,2,0.997804039286808
"elk-115","gamma",FALSE,"H3",174,2,0.99740817647883
"elk-115","gamma",FALSE,"H3",175,2,0.995297382045454
"elk-115","gamma",FALSE,"H3",176,2,0.994111860958356
"elk-115","gamma",FALSE,"H3",177,2,0.995856621935662
"elk-115","gamma",FALSE,"H3",178,2,0.997590371530737
"elk-115","gamma",FALSE,"H3",179,2,0.997833012988735
"elk-115","gamma",FALSE,"H3",180,2,0.997392169300274
"elk-115","gamma",FALSE,"H3",181,2,0.995465109088387
"elk-115","gamma",FALSE,"H3",182,2,0.996361029821823
"elk-115","gamma",FALSE,"H3",183,2,0.997820385285921
"elk-115","gamma",FALSE,"H3",184,2,0.999980727158199
"elk-115","gamma",FALSE,"H3",185,1,0.994042902903665
"elk-115","gamma",FALSE,"H3",186,1,0.999992066378988
"elk-115","gamma",FALSE,"H3",187,1,0.999999802435983
"elk-115","gamma",FALSE,"H3",188,1,0.999999923156894
"elk-115","gamma",FALSE,"H3",189,1,0.999999846317711
"elk-115","gamma",FALSE,"H3",190,1,0.999998472384153
"elk-115","gamma",FALSE,"H3",191,1,0.999978096574122
"elk-115","gamma",FALSE,"H3",192,1,0.999675427636625
"elk-115","gamma",FALSE,"H3",193,1,0.995202951795248
"elk-163","gamma",FALSE,"M21",1,1,1
"elk-163","gamma",FALSE,"M21",2,1,0.999999986326299
"elk-163","gamma",FALSE,"M21",3,1,0.999653292353411
"elk-163","gamma",FALSE,"M21",4,1,0.993485936543582
"elk-163","gamma",FALSE,"M21",5,1,0.999996916141968
"elk-163","gamma",FALSE,"M21",6,1,0.99999999979021
"elk-163","gamma",FALSE,"M21",7,1,0.99991307423184
"elk-163","gamma",FALSE,"M21",8,1,1
"elk-163","gamma",FALSE,"M21",9,1,1
"elk-163","gamma",FALSE,"M21",10,1,1
"elk-163","gamma",FALSE,"M21",11,1,0.999999997259496
"elk-163","gamma",FALSE,"M21",12,1,0.993667557962588
"elk-163","gamma",FALSE,"M21",13,1,0.984164116426001
"elk-163","gamma",FALSE,"M21",14,1,1
"elk-163","gamma",FALSE,"M21",15,1,0.927143892856439
"elk-163","gamma",FALSE,"M21",16,1,0.898786404782097
"elk-163","gamma",FALSE,"M21",17,1,0.922473099224026
"elk-163","gamma",FALSE,"M21",18,1,0.960920369969206
"elk-163","gamma",FALSE,"M21",19,1,0.970343221277981
"elk-163","gamma",FALSE,"M21",20,1,0.974944622724772
"elk-163","gamma",FALSE,"M21",21,1,0.999999999996063
"elk-163","gamma",FALSE,"M21",22,1,0.999238696011282
"elk-163","gamma",FALSE,"M21",23,1,1
"elk-163","gamma",FALSE,"M21",24,1,1
"elk-163","gamma",FALSE,"M21",25,1,0.999999774352815
"elk-163","gamma",FALSE,"M21",26,1,0.998780177690665
"elk-163","gamma",FALSE,"M21",27,1,0.991080192046934
"elk-163","gamma",FALSE,"M21",28,1,1
"elk-163","gamma",FALSE,"M21",29,1,0.999997244354019
"elk-163","gamma",FALSE,"M21",30,1,1
"elk-163","gamma",FALSE,"M21",31,1,1
"elk-163","gamma",FALSE,"M21",32,1,1
"elk-163","gamma",FALSE,"M21",33,1,1
"elk-163","gamma",FALSE,"M21",34,1,0.988855874960609
"elk-163","gamma",FALSE,"M21",35,1,0.999946414190095
"elk-163","gamma",FALSE,"M21",36,1,0.999990631783481
"elk-163","gamma",FALSE,"M21",37,1,0.99645029833731
"elk-163","gamma",FALSE,"M21",38,1,1
"elk-163","gamma",FALSE,"M21",39,1,0.934107925320624
"elk-163","gamma",FALSE,"M21",40,1,0.923656814036336
"elk-163","gamma",FALSE,"M21",41,1,0.947518388749003
"elk-163","gamma",FALSE,"M21",42,1,1
"elk-163","gamma",FALSE,"M21",43,1,1
"elk-163","gamma",FALSE,"M21",44,1,0.955969852898539
"elk-163","gamma",FALSE,"M21",45,1,0.956913700806915
"elk-163","gamma",FALSE,"M21",46,1,1
"elk-163","gamma",FALSE,"M21",47,1,1
"elk-163","gamma",FALSE,"M21",48,1,0.967067274832309
"elk-163","gamma",FALSE,"M21",49,1,0.96428754959959
"elk-163","gamma",FALSE,"M21",50,1,1
"elk-163","gamma",FALSE,"M21",51,1,0.554793237352014
"elk-163","gamma",FALSE,"M21",52,1,0.59554480158127
"elk-163","gamma",FALSE,"M21",53,1,0.635206600482605
"elk-163","gamma",FALSE,"M21",54,1,0.601896980060765
"elk-163","gamma",FALSE,"M21",55,1,0.531721296663801
"elk-163","gamma",FALSE,"M21",56,1,0.593578249958646
"elk-163","gamma",FALSE,"M21",57,1,0.694657671941037
"elk-163","gamma",FALSE,"M21",58,1,0.851139206480673
"elk-163","gamma",FALSE,"M21",59,1,0.980988949559554
"elk-163","gamma",FALSE,"M21",60,1,0.996024231983279
"elk-163","gamma",FALSE,"M21",61,1,0.992249013471588
"elk-163","gamma",FALSE,"M21",62,1,0.99971028191319
"elk-163","gamma",FALSE,"M21",63,1,0.995258993471904
"elk-163","gamma",FALSE,"M21",64,1,0.997014746739741
"elk-163","gamma",FALSE,"M21",65,1,1
"elk-163","gamma",FALSE,"M21",66,1,0.990023098202279
"elk-163","gamma",FALSE,"M21",67,1,1
"elk-163","gamma",FALSE,"M21",68,1,1
"elk-163","gamma",FALSE,"M21",69,2,0.668096424284165
"elk-163","gamma",FALSE,"M21",70,2,0.877027985171702
"elk-163","gamma",FALSE,"M21",71,2,0.941297759950539
"elk-163","gamma",FALSE,"M21",72,2,0.979161185704003
"elk-163","gamma",FALSE,"M21",73,2,0.989823303139003
"elk-163","gamma",FALSE,"M21",74,2,0.994572732736423
"elk-163","gamma",FALSE,"M21",75,2,0.995854560996218
"elk-163","gamma",FALSE,"M21",76,2,0.995385664752798
"elk-163","gamma",FALSE,"M21",77,2,0.993131322566283
"elk-163","gamma",FALSE,"M21",78,2,0.990206689079416
"elk-163","gamma",FALSE,"M21",79,2,0.992015782526727
"elk-163","gamma",FALSE,"M21",80,2,0.991827526310555
"elk-163","gamma",FALSE,"M21",81,2,0.994558008820582
"elk-163","gamma",FALSE,"M21",82,2,0.993091597208705
"elk-163","gamma",FALSE,"M21",83,2,0.992936536335937
"elk-163","gamma",FALSE,"M21",84,2,0.989599315165436
"elk-163","gamma",FALSE,"M21",85,2,0.989693234041178
"elk-163","gamma",FALSE,"M21",86,2,0.983366149041611
"elk-163","gamma",FALSE,"M21",87,2,0.957987732350712
"elk-163","gamma",FALSE,"M21",88,2,0.87109338742457
"elk-163","gamma",FALSE,"M21",89,2,0.610227759684353
"elk-163","gamma",FALSE,"M21",90,1,1
"elk-163","gamma",FALSE,"M21",91,1,0.97344104097094
"elk-163","gamma",FALSE,"M21",92,1,0.980600803476268
"elk-163","gamma",FALSE,"M21",93,1,0.975709667180387
"elk-163","gamma",FALSE,"M21",94,1,1
"elk-163","gamma",FALSE,"M21",95,1,0.995671387011497
"elk-163","gamma",FALSE,"M21",96,1,0.999999974659954
"elk-163","gamma",FALSE,"M21",97,1,0.994801063187579
"elk-163","gamma",FALSE,"M21",98,1,1
"elk-163","gamma",FALSE,"M21",99,1,0.999922208675784
"elk-163","gamma",FALSE,"M21",100,1,0.992243789623372
"elk-163","gamma",FALSE,"M21",101,1,0.982974037346121
"elk-163","gamma",FALSE,"M21",102,1,1
"elk-163","gamma",FALSE,"M21",103,1,0.996936967071706
"elk-163","gamma",FALSE,"M21",104,1,0.977902926809987
"elk-163","gamma",FALSE,"M21",105,1,0.973738643296908
"elk-163","gamma",FALSE,"M21",106,1,0.999999940452634
"elk-163","gamma",FALSE,"M21",107,1,0.988893362610477
"elk-163","gamma",FALSE,"M21",108,1,0.999996642459725
"elk-163","gamma",FALSE,"M21",109,1,0.996765029921542
"elk-163","gamma",FALSE,"M21",110,1,0.996049980816441
"elk-163","gamma",FALSE,"M21",111,1,1
"elk-163","gamma",FALSE,"M21",112,1,0.999999998044231
"elk-163","gamma",FALSE,"M21",113,1,0.984309591722323
"elk-163","gamma",FALSE,"M21",114,1,0.993862245334149
"elk-163","gamma",FALSE,"M21",115,1,1
"elk-163","gamma",FALSE,"M21",116,2,0.686033413119684
"elk-163","gamma",FALSE,"M21",117,2,0.890330477762833
"elk-163","gamma",FALSE,"M21",118,2,0.953650660433829
"elk-163","gamma",FALSE,"M21",119,2,0.971309346801865
"elk-163","gamma",FALSE,"M21",120,2,0.985993354231269
"elk-163","gamma",FALSE,"M21",121,2,0.99271645815462
"elk-163","gamma",FALSE,"M21",122,2,0.996112517220325
"elk-163","gamma",FALSE,"M21",123,2,0.996838865346286
"elk-163","gamma",FALSE,"M21",124,2,0.996255190555956
"elk-163","gamma",FALSE,"M21",125,2,0.996422805097766
"elk-163","gamma",FALSE,"M21",126,2,0.995475533875713
"elk-163","gamma",FALSE,"M21",127,2,0.992606050512639
"elk-163","gamma",FALSE,"M21",128,2,0.982596372100374
"elk-163","gamma",FALSE,"M21",129,2,0.948162290239116
"elk-163","gamma",FALSE,"M21",130,2,0.947775949285664
"elk-163","gamma",FALSE,"M21",131,2,0.959643058217876
"elk-163","gamma",FALSE,"M21",132,2,0.961672230769535
"elk-163","gamma",FALSE,"M21",133,2,0.940527982299558
"elk-163","gamma",FALSE,"M21",134,2,0.860123385854834
"elk-163","gamma",FALSE,"M21",135,2,0.627343126283278
"elk-163","gamma",FALSE,"M21",136,1,0.627479399669864
"elk-163","gamma",FALSE,"M21",137,1,0.645514570578733
"elk-163","gamma",FALSE,"M21",138,1,0.774982090209858
"elk-163","gamma",FALSE,"M21",139,1,0.839767485133368
"elk-163","gamma",FALSE,"M21",140,1,0.936134976173485
"elk-163","gamma",FALSE,"M21",141,1,0.943823326614345
"elk-163","gamma",FALSE,"M21",142,1,0.970200425435409
"elk-163","gamma",FALSE,"M21",143,1,0.979956612856109
"elk-163","gamma",FALSE,"M21",144,1,0.996483543913647
"elk-163","gamma",FALSE,"M21",145,1,0.987428885158283
"elk-163","gamma",FALSE,"M21",146,1,0.999947455559606
"elk-163","gamma",FALSE,"M21",147,1,0.999931172446038
"elk-163","gamma",FALSE,"M21",148,1,0.999995265804247
"elk-163","gamma",FALSE,"M21",149,1,1
"elk-163","gamma",FALSE,"M21",150,1,0.604576371025022
"elk-163","gamma",FALSE,"M21",151,1,0.505829223233102
"elk-163","gamma",FALSE,"M21",152,1,0.515543406816773
"elk-163","gamma",FALSE,"M21",153,1,0.543588455841236
"elk-163","gamma",FALSE,"M21",154,1,0.640369057552605
"elk-163","gamma",FALSE,"M21",155,1,0.970385344658791
"elk-163","gamma",FALSE,"M21",156,1,0.987535250809423
"elk-163","gamma",FALSE,"M21",157,1,0.942665429781525
"elk-163","gamma",FALSE,"M21",158,1,0.842154578388496
"elk-163","gamma",FALSE,"H2",1,2,1
"elk-163","gamma",FALSE,"H2",2,2,0.999801354375432
"elk-163","gamma",FALSE,"H2",3,2,0.969056483894646
"elk-163","gamma",FALSE,"H2",4,2,0.932198447059913
"elk-163","gamma",FALSE,"H2",5,2,0.996345345892806
"elk-163","gamma",FALSE,"H2",6,2,0.999987106036745
"elk-163","gamma",FALSE,"H2",7,2,0.994693471881182
"elk-163","gamma",FALSE,"H2",8,2,1
"elk-163","gamma",FALSE,"H2",9,2,0.999999998592796
"elk-163","gamma",FALSE,"H2",10,2,1
"elk-163","gamma",FALSE,"H2",11,2,0.999948365651491
"elk-163","gamma",FALSE,"H2",12,2,0.971511971180051
"elk-163","gamma",FALSE,"H2",13,2,0.927852284006188
"elk-163","gamma",FALSE,"H2",14,2,1
"elk-163","gamma",FALSE,"H2",15,1,0.722359192469144
"elk-163","gamma",FALSE,"H2",16,1,0.892774221977079
"elk-163","gamma",FALSE,"H2",17,1,0.919664594588983
"elk-163","gamma",FALSE,"H2",18,1,0.89061633550634
"elk-163","gamma",FALSE,"H2",19,1,0.830919236241816
"elk-163","gamma",FALSE,"H2",20,1,0.670453652554461
"elk-163","gamma",FALSE,"H2",21,2,0.999954810313246
"elk-163","gamma",FALSE,"H2",22,2,0.984030069821646
"elk-163","gamma",FALSE,"H2",23,2,1
"elk-163","gamma",FALSE,"H2",24,2,1
"elk-163","gamma",FALSE,"H2",25,2,0.99880532529005
"elk-163","gamma",FALSE,"H2",26,2,0.944343231678898
"elk-163","gamma",FALSE,"H2",27,2,0.910911187258157
"elk-163","gamma",FALSE,"H2",28,2,0.999999999999998
"elk-163","gamma",FALSE,"H2",29,2,0.999121423854328
"elk-163","gamma",FALSE,"H2",30,2,0.999999999988129
"elk-163","gamma",FALSE,"H2",31,2,0.999999999999999
"elk-163","gamma",FALSE,"H2",32,2,1
"elk-163","gamma",FALSE,"H2",33,2,1
"elk-163","gamma",FALSE,"H2",34,2,0.938389146447546
"elk-163","gamma",FALSE,"H2",35,2,0.98510470180021
"elk-163","gamma",FALSE,"H2",36,2,0.991224532860329
"elk-163","gamma",FALSE,"H2",37,2,0.960525875056221
"elk-163","gamma",FALSE,"H2",38,2,0.999999999999991
"elk-163","gamma",FALSE,"H2",39,2,0.675384440905535
"elk-163","gamma",FALSE,"H2",40,2,0.612201651993009
"elk-163","gamma",FALSE,"H2",41,2,0.667827405039132
"elk-163","gamma",FALSE,"H2",42,2,0.999999999999996
"elk-163","gamma",FALSE,"H2",43,2,0.999999999999996
"elk-163","gamma",FALSE,"H2",44,2,0.778631835952526
"elk-163","gamma",FALSE,"H2",45,2,0.77862617179108
"elk-163","gamma",FALSE,"H2",46,2,1
"elk-163","gamma",FALSE,"H2",47,2,1
"elk-163","gamma",FALSE,"H2",48,2,0.853015088085606
"elk-163","gamma",FALSE,"H2",49,2,0.835995438476996
"elk-163","gamma",FALSE,"H2",50,2,1
"elk-163","gamma",FALSE,"H2",51,1,0.718447056123351
"elk-163","gamma",FALSE,"H2",52,1,0.919891112571095
"elk-163","gamma",FALSE,"H2",53,1,0.977064983085163
"elk-163","gamma",FALSE,"H2",54,1,0.987666788803422
"elk-163","gamma",FALSE,"H2",55,1,0.980311576118612
"elk-163","gamma",FALSE,"H2",56,1,0.968515875989647
"elk-163","gamma",FALSE,"H2",57,1,0.953558230934618
"elk-163","gamma",FALSE,"H2",58,1,0.929015198266985
"elk-163","gamma",FALSE,"H2",59,1,0.846216604161689
"elk-163","gamma",FALSE,"H2",60,1,0.770711343002263
"elk-163","gamma",FALSE,"H2",61,1,0.719282913314216
"elk-163","gamma",FALSE,"H2",62,2,0.548044669653865
"elk-163","gamma",FALSE,"H2",63,2,0.607801418073177
"elk-163","gamma",FALSE,"H2",64,2,0.86905511018457
"elk-163","gamma",FALSE,"H2",65,2,1
"elk-163","gamma",FALSE,"H2",66,2,0.950663462274834
"elk-163","gamma",FALSE,"H2",67,2,1
"elk-163","gamma",FALSE,"H2",68,2,1
"elk-163","gamma",FALSE,"H2",69,1,0.748666259743877
"elk-163","gamma",FALSE,"H2",70,1,0.93429072463278
"elk-163","gamma",FALSE,"H2",71,1,0.98040336708489
"elk-163","gamma",FALSE,"H2",72,1,0.992231791550497
"elk-163","gamma",FALSE,"H2",73,1,0.995163093621602
"elk-163","gamma",FALSE,"H2",74,1,0.995985176196486
"elk-163","gamma",FALSE,"H2",75,1,0.996120961579287
"elk-163","gamma",FALSE,"H2",76,1,0.995976878259149
"elk-163","gamma",FALSE,"H2",77,1,0.995323444430762
"elk-163","gamma",FALSE,"H2",78,1,0.994091893735203
"elk-163","gamma",FALSE,"H2",79,1,0.994043639919723
"elk-163","gamma",FALSE,"H2",80,1,0.989700652887808
"elk-163","gamma",FALSE,"H2",81,1,0.994166730140884
"elk-163","gamma",FALSE,"H2",82,1,0.994942782684956
"elk-163","gamma",FALSE,"H2",83,1,0.995518361770244
"elk-163","gamma",FALSE,"H2",84,1,0.99462037132957
"elk-163","gamma",FALSE,"H2",85,1,0.995090458297842
"elk-163","gamma",FALSE,"H2",86,1,0.992597777951956
"elk-163","gamma",FALSE,"H2",87,1,0.982230482159626
"elk-163","gamma",FALSE,"H2",88,1,0.932053252683522
"elk-163","gamma",FALSE,"H2",89,1,0.691441265912947
"elk-163","gamma",FALSE,"H2",90,2,0.999999598969804
"elk-163","gamma",FALSE,"H2",91,2,0.702837569589172
"elk-163","gamma",FALSE,"H2",92,2,0.679246009967739
"elk-163","gamma",FALSE,"H2",93,2,0.725007602220438
"elk-163","gamma",FALSE,"H2",94,2,0.999999631671532
"elk-163","gamma",FALSE,"H2",95,2,0.96352841636869
"elk-163","gamma",FALSE,"H2",96,2,0.999622501722465
"elk-163","gamma",FALSE,"H2",97,2,0.979694499083682
"elk-163","gamma",FALSE,"H2",98,2,0.999999999999968
"elk-163","gamma",FALSE,"H2",99,2,0.971672552718559
"elk-163","gamma",FALSE,"H2",100,2,0.869669570240525
"elk-163","gamma",FALSE,"H2",101,2,0.859152948636299
"elk-163","gamma",FALSE,"H2",102,2,0.999999999799538
"elk-163","gamma",FALSE,"H2",103,2,0.904365945644421
"elk-163","gamma",FALSE,"H2",104,2,0.840751873447413
"elk-163","gamma",FALSE,"H2",105,2,0.843901875218663
"elk-163","gamma",FALSE,"H2",106,2,0.998147152490159
"elk-163","gamma",FALSE,"H2",107,2,0.936946277025136
"elk-163","gamma",FALSE,"H2",108,2,0.984850423667709
"elk-163","gamma",FALSE,"H2",109,2,0.905244294392494
"elk-163","gamma",FALSE,"H2",110,2,0.905141067049575
"elk-163","gamma",FALSE,"H2",111,2,0.999999962180562
"elk-163","gamma",FALSE,"H2",112,2,0.999884973243946
"elk-163","gamma",FALSE,"H2",113,2,0.864509868518733
"elk-163","gamma",FALSE,"H2",114,2,0.889858057951523
"elk-163","gamma",FALSE,"H2",115,2,1
"elk-163","gamma",FALSE,"H2",116,1,0.759061676489042
"elk-163","gamma",FALSE,"H2",117,1,0.932653048746135
"elk-163","gamma",FALSE,"H2",118,1,0.974538820280721
"elk-163","gamma",FALSE,"H2",119,1,0.980287641881235
"elk-163","gamma",FALSE,"H2",120,1,0.988925133645049
"elk-163","gamma",FALSE,"H2",121,1,0.994309480573795
"elk-163","gamma",FALSE,"H2",122,1,0.995303922397358
"elk-163","gamma",FALSE,"H2",123,1,0.9954900140358
"elk-163","gamma",FALSE,"H2",124,1,0.993577744607001
"elk-163","gamma",FALSE,"H2",125,1,0.995309609705776
"elk-163","gamma",FALSE,"H2",126,1,0.994469338407754
"elk-163","gamma",FALSE,"H2",127,1,0.994778450754766
"elk-163","gamma",FALSE,"H2",128,1,0.994523307525551
"elk-163","gamma",FALSE,"H2",129,1,0.989795473927834
"elk-163","gamma",FALSE,"H2",130,1,0.991520311204534
"elk-163","gamma",FALSE,"H2",131,1,0.994334294479001
"elk-163","gamma",FALSE,"H2",132,1,0.994836641633949
"elk-163","gamma",FALSE,"H2",133,1,0.994902161202314
"elk-163","gamma",FALSE,"H2",134,1,0.993165090290385
"elk-163","gamma",FALSE,"H2",135,1,0.990015615312607
"elk-163","gamma",FALSE,"H2",136,1,0.982089704689418
"elk-163","gamma",FALSE,"H2",137,1,0.990372446910781
"elk-163","gamma",FALSE,"H2",138,1,0.986293440275711
"elk-163","gamma",FALSE,"H2",139,1,0.983016503439492
"elk-163","gamma",FALSE,"H2",140,1,0.96215669044672
"elk-163","gamma",FALSE,"H2",141,1,0.950962425120644
"elk-163","gamma",FALSE,"H2",142,1,0.930162681983491
"elk-163","gamma",FALSE,"H2",143,1,0.882813975411696
"elk-163","gamma",FALSE,"H2",144,1,0.717401779365383
"elk-163","gamma",FALSE,"H2",145,1,0.628346579415908
"elk-163","gamma",FALSE,"H2",146,2,0.876563319788834
"elk-163","gamma",FALSE,"H2",147,2,0.956451961489543
"elk-163","gamma",FALSE,"H2",148,2,0.99480940219673
"elk-163","gamma",FALSE,"H2",149,2,0.999999914956441
"elk-163","gamma",FALSE,"H2",150,1,0.775074618097212
"elk-163","gamma",FALSE,"H2",151,1,0.938805451057125
"elk-163","gamma",FALSE,"H2",152,1,0.969886258924427
"elk-163","gamma",FALSE,"H2",153,1,0.959006646521462
"elk-163","gamma",FALSE,"H2",154,1,0.941419838512155
"elk-163","gamma",FALSE,"H2",155,1,0.818113221047943
"elk-163","gamma",FALSE,"H2",156,1,0.746599942804615
"elk-163","gamma",FALSE,"H2",157,1,0.735597910232509
"elk-163","gamma",FALSE,"H2",158,1,0.80864982496261
"elk-163","gamma",FALSE,"H3",1,3,0.999999979302248
"elk-163","gamma",FALSE,"H3",2,2,0.925996991564615
"elk-163","gamma",FALSE,"H3",3,2,0.997872254958305
"elk-163","gamma",FALSE,"H3",4,2,0.999596073661833
"elk-163","gamma",FALSE,"H3",5,2,0.992706272645631
"elk-163","gamma",FALSE,"H3",6,2,0.961354799586068
"elk-163","gamma",FALSE,"H3",7,2,0.991936691387329
"elk-163","gamma",FALSE,"H3",8,3,0.999999894629587
"elk-163","gamma",FALSE,"H3",9,3,0.890395196672423
"elk-163","gamma",FALSE,"H3",10,3,0.999994177552337
"elk-163","gamma",FALSE,"H3",11,2,0.864514689841991
"elk-163","gamma",FALSE,"H3",12,2,0.975361139512867
"elk-163","gamma",FALSE,"H3",13,2,0.97779459092407
"elk-163","gamma",FALSE,"H3",14,3,0.999999625458915
